Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Portugal,PRT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35173E+11,2.45446E+11,2.4812E+11,2.4305E+11,2.45395E+11,2.55905E+11,2.64873E+11,2.76529E+11,2.89825E+11,3.01147E+11,3.12639E+11,3.18716E+11,3.21173E+11,3.18185E+11,3.23876E+11,3.26408E+11,3.31712E+11,3.40027E+11,3.41113E+11,3.30463E+11,3.36205E+11,3.30502E+11,3.17093E+11,3.14167E+11,3.16656E+11,3.22331E+11,3.2884E+11,3.4037E+11,3.50069E+11,3.5946E+11,3.29623E+11,3.47694E+11
Paraguay,PRY,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35796536248,37047141992,37675620086,39535424105,41637885406,44478759342,45178759443,47095475587,47127518292,46483718826,45408020231,45029292496,45019654248,46964838927,48870398926,49913044325,52312422860,55148605143,58731219633,58577850495,65077198480,67866648778,67386123645,72974506423,76843059120,79115424976,82492091752,86460026414,89230422105,88871845103,88143286700,91759288718
West Bank and Gaza,PSE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9349729655,10015291266,10136992156,11623807620,13289987856,14390455918,13159182133,11933978299,10443520864,11907270702,14517968320,16157141482,15996126502,16602104807,17835505431,19368197963,20487168884,22454102733,23823007353,24942347997,24902972348,25829686576,28119389833,28518507331,28868451483,29261838253,25949847008,27779428240
Pacific island small states,PSS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9130419191,9049060034,9560668517,9817907198,10291772348,10683755244,11081170371,10912076293,11079946362,11766579980,11577943772,11751138241,12054241178,12265954053,12809817703,13061411525,13340744621,13326748900,13551171627,13442343480,13919456672,14406872215,14554213577,15101734383,15750500149,16374261076,16911970764,17648479829,18195279442,18281369558,16025906816,15359973581
Post-demographic dividend,PST,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09874E+13,3.13456E+13,3.18749E+13,3.21098E+13,3.29556E+13,3.37928E+13,3.47296E+13,3.5851E+13,3.68062E+13,3.80668E+13,3.9614E+13,4.02579E+13,4.08949E+13,4.17338E+13,4.31021E+13,4.42851E+13,4.56206E+13,4.68381E+13,4.70339E+13,4.5333E+13,4.66758E+13,4.74635E+13,4.79736E+13,4.85994E+13,4.9454E+13,5.04417E+13,5.13306E+13,5.2567E+13,5.37475E+13,5.46606E+13,5.21467E+13,5.48116E+13
French Polynesia,PYF,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51287677758,53286967171,57114117980,59238739567,70623782773,75915452247,95782712602,1.1301E+11,1.32971E+11,1.4887E+11,1.78037E+11,2.0185E+11,2.11398E+11,2.23143E+11,2.35046E+11,2.46219E+11,2.53763E+11,2.49963E+11,2.5305E+11,2.5501E+11,2.45727E+11,2.49636E+11
Romania,ROU,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10406E+11,2.70307E+11,2.46608E+11,2.50379E+11,2.60223E+11,2.76444E+11,2.87247E+11,2.73318E+11,2.6777E+11,2.66762E+11,2.73327E+11,2.8759E+11,3.03991E+11,3.11108E+11,3.43551E+11,3.59588E+11,3.88459E+11,4.16559E+11,4.5533E+11,4.30208E+11,4.13425E+11,4.32099E+11,4.40417E+11,4.41606E+11,4.59803E+11,4.74336E+11,4.8789E+11,5.2788E+11,5.59706E+11,5.81272E+11,5.59896E+11,5.88451E+11
Russian Federation,RUS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17879E+12,3.01836E+12,2.57976E+12,2.35613E+12,2.05997E+12,1.97462E+12,1.90047E+12,1.92707E+12,1.82494E+12,1.94173E+12,2.13591E+12,2.24484E+12,2.35035E+12,2.52192E+12,2.7035E+12,2.87652E+12,3.1124E+12,3.37695E+12,3.55255E+12,3.27545E+12,3.42285E+12,3.57003E+12,3.71369E+12,3.77888E+12,3.80671E+12,3.73161E+12,3.73884E+12,3.8071E+12,3.91398E+12,4.00001E+12,3.89346E+12,4.07838E+12
Rwanda,RWA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6827017900,6655360751,7046211802,6474856198,3221366110,4356062632,4911273122,5591472293,6086802343,6351693184,6883388227,7467410641,8452517284,8638675755,9282056653,10152518591,11089296311,11935776793,13267957874,14096974369,15130938961,16335117446,17746719989,18584336222,19730463406,21477963189,22760357451,23665375199,25695731282,28126701009,27181966379,30140592718
South Asia,SAS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24068E+12,2.28724E+12,2.41962E+12,2.52373E+12,2.67355E+12,2.85614E+12,3.04834E+12,3.16147E+12,3.33441E+12,3.58619E+12,3.73357E+12,3.90011E+12,4.04011E+12,4.33238E+12,4.65755E+12,5.00812E+12,5.38863E+12,5.77767E+12,5.96554E+12,6.37876E+12,6.85294E+12,7.20145E+12,7.59428E+12,8.05218E+12,8.60985E+12,9.24107E+12,9.95019E+12,1.05988E+13,1.12714E+13,1.17055E+13,1.10999E+13,1.19813E+13
Saudi Arabia,SAU,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71957E+11,7.72804E+11,8.0362E+11,7.9266E+11,7.97089E+11,7.9878E+11,8.19847E+11,8.28896E+11,8.52879E+11,8.20783E+11,8.66955E+11,8.56459E+11,8.32314E+11,9.25883E+11,9.99569E+11,1.05528E+12,1.08471E+12,1.10474E+12,1.17379E+12,1.14962E+12,1.20755E+12,1.32827E+12,1.40015E+12,1.43794E+12,1.49046E+12,1.55167E+12,1.57759E+12,1.56589E+12,1.60526E+12,1.61062E+12,1.54398E+12,1.59402E+12
Sudan,SDN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71233428076,76583707000,81621277090,85350348526,86209168696,91379212079,96788060736,1.14513E+11,1.19446E+11,1.23154E+11,1.30969E+11,1.39483E+11,1.47861E+11,1.57159E+11,1.65239E+11,1.74564E+11,1.85966E+11,1.96631E+11,2.04195E+11,1.98544E+11,2.06204E+11,1.99577E+11,1.6564E+11,1.68878E+11,1.7675E+11,1.80127E+11,1.86373E+11,1.87695E+11,1.82663E+11,1.78684E+11,1.72198E+11,1.6898E+11
Senegal,SEN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610932096,19105975940,19358219346,19621532363,19612208025,20684718264,21102544858,21745244183,23027882913,24474795780,25426182724,26522267695,26540487584,28025149440,29326439505,30590478999,31303473007,32188459503,33380452577,34299117510,35462162599,35935260147,37373747012,38275345782,40657631795,43246320959,46000975126,49402166473,52469666065,54890421321,55617996678,58990947844
Singapore,SGP,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13627E+11,1.21227E+11,1.29276E+11,1.4409E+11,1.60078E+11,1.71564E+11,1.84383E+11,1.99716E+11,1.95341E+11,2.06511E+11,2.25176E+11,2.22765E+11,2.31504E+11,2.42034E+11,2.66092E+11,2.85693E+11,3.11425E+11,3.3952E+11,3.45847E+11,3.4629E+11,3.9657E+11,4.21217E+11,4.399E+11,4.61092E+11,4.79239E+11,4.93505E+11,5.11082E+11,5.34906E+11,5.5449E+11,5.60566E+11,5.37341E+11,5.78254E+11
Solomon Islands,SLB,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710603911.8,753240157.6,848901644.4,882857706.2,954369191.2,1050651828,1067566352,1057807972,1071469691,1066265234,914034550.8,841308421.9,817751930.1,871097706.2,938026756,1007045282,1048719639,1086889598,1154559014,1187628677,1302928279,1399735193,1434252683,1509375112,1527324864,1552925061,1639185879,1689596550,1735992794,1766364236,1706624959,1703169919
Sierra Leone,SLE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277236799,6424874938,5203319272,5274841465,5172120028,4758363186,4841816378,4557258859,4638606580,4546795308,4849281228,4541572262,5741333785,6276031146,6690120221,6991516537,7286832202,7874015718,8299077544,8563656387,9021509368,9591221748,11047338886,13335880011,13943565706,11071362577,11741786062,12234073368,12657935335,13323013789,13060690599,13596792778
El Salvador,SLV,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27866240172,28282586202,30268579030,32029700472,33532553789,35120012182,35404997700,36515995930,37484501401,38294928967,38726860143,39067506895,39682006917,40303186289,40661644635,41761730578,43577676704,44387558495,45333258970,44387558495,45323198327,47048598663,48376603586,49458122747,50303216789,51510493992,52818377628,54005533545,55308386859,56656513069,52023586803,57370818748
San Marino,SMR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699766726,1826664832,1991966311,2035378821,2148919231,2155598078,2239083674,2340936101,2397706306,2489540461,2666529923,2653172228,2379339474,2249101945,2062094211,1916829275,1901801868,1888444172,1931717976,1977005285,1982111207,2011722072,2053277916,1916777831,
Somalia,SOM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11428001379,12318722692,14172683247,15381938113,15743349480,16928976289,18191289053,18644138335,19399060096
Serbia,SRB,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59123868125,62827436086,67355648048,69605917643,63046143477,66912015155,71514741968,76077672358,79415775770,86585588398,91374071994,96041267835,1.02226E+11,1.08007E+11,1.05057E+11,1.05825E+11,1.0798E+11,1.07244E+11,1.10346E+11,1.08592E+11,1.10553E+11,1.14244E+11,1.16645E+11,1.21888E+11,1.27168E+11,1.26019E+11,1.35534E+11
Sub-Saharan Africa (excluding high income),SSA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51308E+12,1.52056E+12,1.51687E+12,1.50623E+12,1.52198E+12,1.57638E+12,1.65776E+12,1.72927E+12,1.77274E+12,1.81418E+12,1.87759E+12,1.95806E+12,2.07669E+12,2.16362E+12,2.3064E+12,2.44718E+12,2.59818E+12,2.75988E+12,2.90508E+12,2.98844E+12,3.16494E+12,3.30461E+12,3.42244E+12,3.59375E+12,3.77015E+12,3.88435E+12,3.9483E+12,4.05468E+12,4.173E+12,4.28868E+12,4.20813E+12,4.38751E+12
South Sudan,SSD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51411E+12,1.52163E+12,1.51801E+12,1.50744E+12,1.52318E+12,1.57757E+12,1.65901E+12,1.73067E+12,1.77425E+12,1.81573E+12,1.87916E+12,1.9596E+12,2.07824E+12,2.16508E+12,2.30781E+12,2.44873E+12,2.59987E+12,2.76175E+12,2.90691E+12,2.99024E+12,3.16685E+12,3.30667E+12,3.42452E+12,3.59596E+12,3.77246E+12,3.88679E+12,3.95087E+12,4.05738E+12,4.17577E+12,4.29154E+12,4.21077E+12,4.39036E+12
Small states,SST,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45788E+11,3.56434E+11,3.67905E+11,3.85106E+11,3.99834E+11,4.17209E+11,4.37741E+11,4.71233E+11,4.95351E+11,5.40661E+11,5.83965E+11,6.17724E+11,6.19734E+11,6.6128E+11,7.01738E+11,7.25539E+11,7.49616E+11,7.76013E+11,7.93961E+11,8.10121E+11,8.19811E+11,8.36591E+11,8.53775E+11,8.06519E+11,8.38718E+11
Sao Tome and Principe,STP,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374271806.1,386848052.3,418923619.4,433744750.1,462435342.3,503435360.7,521767827.3,554267616.5,567715713.9,605593613.6,632228844.1,652093325.6,683490267.1,728258435,756743083.8,788259685,818599649.9,842709610.8,861340705.4,887392537.9,904057086.8
Suriname,SUR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627412442,5779352529,5802469940,5413704561,5597770457,5597770457,5653748230,5976011748,6113460117,6027871646,6154456883,6412944098,6592506577,7007834454,7603500395,7945657929,8405993084,8835664393,9201761914,9479075319,9969032148,10552157492,10836047434,11153916563,11182415158,10800972240,10270019508,10430970336,10947122992,11075072734,9305808114,9051795024
Slovak Republic,SVK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61877665939,63054163403,66967009188,70880222508,75572421026,80050719576,83313664939,83225423302,84196269935,86935834679,90856157579,95852413165,1.00912E+11,1.07596E+11,1.16735E+11,1.29379E+11,1.36592E+11,1.2914E+11,1.37814E+11,1.41496E+11,1.43362E+11,1.44269E+11,1.4816E+11,1.55816E+11,1.58845E+11,1.63512E+11,1.70102E+11,1.74388E+11,1.68503E+11,1.73582E+11
Slovenia,SVN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42743103190,44112167268,46339740604,47859390044,50411571738,52262871957,53943938766,55834996435,57487857660,59993864199,62272414749,65850834860,70447328991,72919918592,67415603899,68321500047,68909972074,67091135564,66400578064,68238651529,69746781415,71972995814,75438769515,78799088224,81518507202,77995790966,84400074181
Sweden,SWE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92343E+11,2.88992E+11,2.85644E+11,2.79744E+11,2.90738E+11,3.02179E+11,3.06952E+11,3.16377E+11,3.30018E+11,3.44035E+11,3.60433E+11,3.65657E+11,3.7369E+11,3.82322E+11,3.98903E+11,4.10306E+11,4.29438E+11,4.44207E+11,4.42206E+11,4.23015E+11,4.48194E+11,4.62515E+11,4.59794E+11,4.65255E+11,4.77621E+11,4.99062E+11,5.09396E+11,5.22477E+11,5.32665E+11,5.43245E+11,5.31455E+11,5.58427E+11
Eswatini,SWZ,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192567427,4266372392,4404014392,4540808106,4649818880,4874202937,5061472428,5218520065,5354412384,5512414412,5609442484,5668608914,5916899602,6146487944,6369231395,6751307354,7155856955,7473246086,7534651053,7652572022,7942891854,8121386883,8559668141,8890175228,8972252042,9172107222,9269570968,9457426069,9681448096,9943191621,9788113370,10559740338
Sint Maarten (Dutch part),SXM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436948467,1482930732,1551145590,1572714994,1593266099,1618445832,1624919615,1633044245,1538327625,1436798037,,,
Seychelles,SYC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034603895,1063163364,1139301461,1209899984,1200236554,1190326893,1248861512,1398244784,1515744869,1544119712,1567502916,1531902369,1550481759,1459202917,1417609014,1545275510,1690626093,1866813609,1826735133,1806545219,1914124299,2065096638,2091133974,2216980025,2316850213,2447458345,2578472541,2694789883,2780993085,2867200242,2646635918,2854711322
Syrian Arab Republic,SYR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792935224.7,785225520.7,793634320.3,862770159.7,960391172.2,1030030870,1004380846,1060736217,1117215663,817993166.8,835171004.3
Chad,TCD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5985824130,6496722430,7016553995,5914264796,6513787173,6594333364,6740363098,7121422268,7616473628,7564464521,7497921362,8372039131,9082926540,10420084740,13924293784,16337726702,16443637978,16981591525,17499987132,18238083310,20709361994,20726523800,22567573044,23853925015,25499842274,26205595208,24566297102,23832085167,24397867877,25190111031,24787067557,24489625095
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50548E+12,3.77211E+12,4.15214E+12,4.57935E+12,5.04262E+12,5.52155E+12,6.00319E+12,6.39822E+12,6.44116E+12,6.81205E+12,7.30607E+12,7.77372E+12,8.36196E+12,9.06587E+12,9.84839E+12,1.07633E+13,1.18671E+13,1.32418E+13,1.43143E+13,1.53555E+13,1.68161E+13,1.81907E+13,1.9539E+13,2.0913E+13,2.23184E+13,2.3765E+13,2.52941E+13,2.69534E+13,2.86797E+13,3.03127E+13,3.05595E+13,3.26172E+13
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4158E+12,6.04323E+12,5.43921E+12,5.13021E+12,4.62598E+12,4.56905E+12,4.58016E+12,4.69388E+12,4.64968E+12,4.76508E+12,5.12045E+12,5.27628E+12,5.54239E+12,5.89677E+12,6.37162E+12,6.786E+12,7.32177E+12,7.88795E+12,8.24191E+12,7.80454E+12,8.16033E+12,8.63151E+12,8.91927E+12,9.20135E+12,9.3665E+12,9.45115E+12,9.61683E+12,1.00112E+13,1.03724E+13,1.06454E+13,1.04642E+13,1.11725E+13
Togo,TGO,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6745350432,6698135172,6431503388,5460614732,6278746657,6771366592,7369698874,8429268307,8235405541,8439787836,8373663819,8442615812,8765682855,9354751769,9263200056,8830951409,9064983287,8958458820,9322374067,9838638843,10438722925,11106613196,11833375211,12556671702,13300100572,14063907851,14845731642,15491186678,16262061139,17149956903,17450565630,18368569199
Thailand,THA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01679E+11,4.36056E+11,4.71304E+11,5.10196E+11,5.50997E+11,5.95739E+11,6.2941E+11,6.12079E+11,5.65352E+11,5.91202E+11,6.17542E+11,6.38811E+11,6.78092E+11,7.26842E+11,7.72555E+11,8.04907E+11,8.44893E+11,8.90815E+11,9.06187E+11,8.99929E+11,9.67544E+11,9.75673E+11,1.04634E+12,1.07446E+12,1.08504E+12,1.11904E+12,1.15748E+12,1.20584E+12,1.25676E+12,1.2838E+12,1.20426E+12,1.22274E+12
Tajikistan,TJK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21622140733,20086968936,14261747733,11922821127,9383260464,8218204609,6845764568,6960819562,7330638693,7601839390,8234641168,9023588648,9998136561,11097931491,12241018317,13061166363,13975448428,15065533421,16255710301,16889683190,17987512443,19318588471,20767482503,22304276156,23798662812,25231176512,26971941033,28886920271,31082117892,33382397405,34851239483,38057619883
Turkmenistan,TKM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26553870093,25330994482,21539961243,21863060699,18080781703,16778958019,17903146891,15862188105,16988403515,19791490009,20873899291,21780629270,21836644676,22550447154,23678061391,26764268169,29701193836,32985937809,37834870667,40142797821,43835935216,50279817661,55860877402,61558686953,67899231692,72312681690,76796067931,81787812382,86858656702,92330752074,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49945E+12,4.65167E+12,4.78513E+12,4.99602E+12,5.26776E+12,5.29874E+12,5.51723E+12,5.81299E+12,5.96994E+12,5.99612E+12,6.20974E+12,6.22757E+12,6.26227E+12,6.42598E+12,6.77415E+12,7.05044E+12,7.41613E+12,7.81486E+12,8.11352E+12,7.94723E+12,8.47227E+12,8.86739E+12,9.111E+12,9.3834E+12,9.53502E+12,9.60416E+12,9.61257E+12,9.80711E+12,9.9858E+12,1.00629E+13,9.39389E+12,1.00376E+13
Timor-Leste,TLS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033236506,2365623751,2207110540,2158945490,2167581272,2232340994,2140381806,2360036775,2628857796,2895537273,3165674224,3354223483,3517191716,3626325974,3788493898,3893178387,4024883730,3901816894,3874884376,4786016583,6313449231,6647521730
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55131E+12,1.55465E+12,1.62679E+12,1.65051E+12,1.67491E+12,1.72239E+12,1.83219E+12,1.89659E+12,2.01258E+12,2.10518E+12,2.23474E+12,2.29801E+12,2.37903E+12,2.44837E+12,2.62361E+12,2.73866E+12,2.88367E+12,3.06847E+12,3.17822E+12,3.25514E+12,3.42192E+12,3.40568E+12,3.54015E+12,3.56306E+12,3.68003E+12,3.75328E+12,3.97074E+12,4.10802E+12,4.17819E+12,4.22183E+12,4.13715E+12,4.3291E+12
Tonga,TON,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357928498.6,380889424.2,381849172.8,396122906.4,415740977.8,446416574.8,454476765.4,460037059.7,471348262.7,488839435.7,493121620.6,511608383.7,536411223.7,548791838.8,535562110.6,535996097.4,535199417.9,536650318.3,562142118.9,532915737.2,537197662.8,573825282.9,578548454.4,580355307,592070942.3,599009352.1,638370259.6,659579680.9,661170771.5,665841833.5,669095438.4,651247276.3
South Asia (IDA & IBRD),TSA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24068E+12,2.28724E+12,2.41962E+12,2.52373E+12,2.67355E+12,2.85614E+12,3.04834E+12,3.16147E+12,3.33441E+12,3.58619E+12,3.73357E+12,3.90011E+12,4.04011E+12,4.33238E+12,4.65755E+12,5.00812E+12,5.38863E+12,5.77767E+12,5.96554E+12,6.37876E+12,6.85294E+12,7.20145E+12,7.59428E+12,8.05218E+12,8.60985E+12,9.24107E+12,9.95019E+12,1.05988E+13,1.12714E+13,1.17055E+13,1.10999E+13,1.19813E+13
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51411E+12,1.52163E+12,1.51801E+12,1.50744E+12,1.52318E+12,1.57757E+12,1.65901E+12,1.73067E+12,1.77425E+12,1.81573E+12,1.87916E+12,1.9596E+12,2.07824E+12,2.16508E+12,2.30781E+12,2.44873E+12,2.59987E+12,2.76175E+12,2.90691E+12,2.99024E+12,3.16685E+12,3.30667E+12,3.42452E+12,3.59596E+12,3.77246E+12,3.88679E+12,3.95087E+12,4.05738E+12,4.17577E+12,4.29154E+12,4.21077E+12,4.39036E+12
Trinidad and Tobago,TTO,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12369850664,12754850869,14042195355,13948236952,14445795755,14996168027,16066066255,17274693063,18678186557,20177076967,21569569603,22468702285,24251977956,27754203555,29960677034,31820916860,36023842207,37736491208,39016413773,37302918518,38542578323,38429126545,40969337820,42544117769,43957835152,43625680095,40674647493,38760092284,38422504343,38464920500,35511456523,35146917160
Tunisia,TUN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47769748779,49634940261,53509309127,54681071421,56419060787,57745850829,61872416085,65238859287,68359731359,72498663223,75913330624,78795206882,79837318523,83591588217,88804184719,91900383064,96719730898,1.03209E+11,1.07583E+11,1.10857E+11,1.14151E+11,1.11815E+11,1.16529E+11,1.19361E+11,1.2305E+11,1.2424E+11,1.25629E+11,1.28449E+11,1.31776E+11,1.33757E+11,1.22226E+11,1.27509E+11
Turkiye,TUR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.81003E+11,6.85908E+11,7.20448E+11,7.75571E+11,7.39367E+11,7.97616E+11,8.56477E+11,9.21378E+11,9.4353E+11,9.12741E+11,9.76023E+11,9.19902E+11,9.79214E+11,1.03565E+12,1.1371E+12,1.23935E+12,1.32546E+12,1.39231E+12,1.40366E+12,1.33596E+12,1.44854E+12,1.61078E+12,1.68791E+12,1.83114E+12,1.9216E+12,2.03852E+12,2.10626E+12,2.26427E+12,2.33174E+12,2.35001E+12,2.39561E+12,2.66759E+12
Tuvalu,TUV,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24821213.18,25717051.72,26434265.98,27520896.97,30351004.84,28832107.83,27113321.75,29825528.14,34448848.87,33910140.74,33581008.98,33581008.98,36779200.31,35180104.64,34380556.81,32781461.15,33581008.98,35979652.48,38378295.98,35979652.48,35180104.64,37578748.14,36779200.31,38378295.98,38378295.98,42376035.14,44774678.64,45574226.47,46373774.3,52770156.97,53569704.8,55168800.47
